Code      ParTecPeFecha        1     2     3     4     5     6     7     8     9    10    11    12    13    14    15    16    17    18    19    20    21    22    23    24
  28079004  6 48 2  140908000.2 000.1 000.1 000.1 000.1 000.2 000.2 000.3 000.6 000.5 000.5 000.2 000.2 000.2 000.2 000.2 000.2 000.2 000.2 000.3 000.3 000.3 000.3 000.2 
  28079004  6 48 2  140909000.2 000.2 000.2 000.2 000.1 000.1 000.1 000.2 000.4 000.4 000.3 000.3 000.3 000.2 000.2 000.2 000.2 000.2 000.2 000.3 000.4 000.5 000.6 000.8 
  28079004  6 48 2  140910000.7 000.5 000.4 000.2 000.2 000.2 000.4 001.0 001.0 000.8 000.4 000.3 000.3 000.2 000.2 008.3      0     0000.3 000.3 000.3 000.3 000.3 000.2 
  28079004  6 48 2  140911000.2 000.2 000.2 000.1 000.1 000.1 000.1 000.2 000.4 000.3 000.4 000.2 000.2 000.2 000.2 000.2 000.2 000.2 000.2 000.2 000.2 000.2 000.2 000.2 
  28079004  6 48 2  140912000.2 000.2 000.1 000.2 000.1 000.1 000.3 001.3 000.8 000.8 000.5 000.4 000.3 000.3 000.2 000.2 000.2 000.2 000.2 000.2 000.2 000.3 000.2 000.2 
  28079004  6 48 2  140913000.2 000.2 000.3 000.2 000.3 000.3 000.3 000.3 000.3 000.4 000.4 000.3 000.3 000.2 000.2 000.2 000.2 000.2 000.2 000.2 000.2 000.2 000.3 000.2 
  28079004  6 48 2  140914000.4 000.2 000.4 000.3 000.4 000.2 000.2 000.3 000.4 000.3 000.2 000.2 000.2 000.2 000.2 000.2 000.2 000.2 000.2 000.2 000.2 000.2 000.2 000.3 
  28079004  6 48 2  140915000.2 000.3 000.2 000.1 000.1 000.1 000.2 000.5 000.8 000.5 000.3 000.2 000.2 000.2 000.2 000.2 000.2 000.2 000.2 000.2 000.3 000.4 000.5 000.7 
  28079004  6 48 2  140916000.4 000.3 000.3 000.3 000.2 000.2 000.3 000.6 000.5 000.5 000.3 000.3 000.3 000.2 000.2 000.2 000.2 000.2 000.2 000.2 000.2 000.2 000.2 000.2 
  28079004  6 48 2  140917000.2 000.1 000.2 000.2 000.2 000.2 000.2 000.3 000.3 000.3 000.3 000.2 000.2 000.2 000.2 000.2 000.2 000.2 000.2 000.3 000.3 000.2 000.2 000.2 
