"";"identif";"velocidad_media";"carga_media";"intensidad_total"
"638";"41038";0;29,4884688090737;556531
"639";"PM23073";89,3354231974922;29,4747474747475;5266532
"640";"97028";0;29,4645840900835;1859897
"641";"PM10402";77,415331010453;29,4550522648084;7156342
"642";"15004";0;29,4421768707483;1923345
"643";"43015";0;29,4374346462182;3668933
"644";"07004";0;29,3931683513419;4006956
"645";"06039";0;29,3780104712042;546975
"646";"PM31801";64,6205673758865;29,3748226950355;6928795
"647";"18300";0;29,3732074151801;770508
"648";"31052";0;29,3593974175036;1323066
"649";"49017";0;29,344911427579;1103711
"650";"70008";0;29,343604442852;1496912
"651";"62077";0;29,3421052631579;1712870
"652";"56405";0;29,3363446838082;397800
"653";"62075";0;29,3144278606965;664330
"654";"57405";0;29,311172989906;229958
"655";"06003";0;29,2913546630361;2031622
"656";"07006";0;29,2818276944541;1398544
"657";"13052";0;29,2336937565399;1889717
"658";"09004";0;29,233182293482;1938535
"659";"67019";0;29,2195206668982;584779
"660";"02060";0;29,1851015801354;153671
"661";"57402";0;29,1713740458015;268495
"662";"44004";0;29,1657922350472;2194058
"663";"32004";0;29,1562608998954;593933
"664";"18005";0;29,1397624039133;3665758
"665";"97074";0;29,1390635918938;1269924
"666";"84010";0;29,1232161503655;993319
"667";"PM21193";74,8699788583509;29,1205073995772;5066105
"668";"90035";0;29,1178947368421;648954
"669";"98031";0;29,1066712995136;1101233
"670";"54032";0;29,1066342480028;642571
"671";"94004";0;29,1002087682672;584668
"672";"33035";0;29,097314265783;566166
"673";"PM20262";85,2337979094077;29,0919860627178;7332098
"674";"43023";0;29,0910994764398;749856
"675";"71035";0;29,073782234957;319997
"676";"35009";0;29,0680153470527;507051
"677";"13046";0;29,0571786310518;215111
"678";"15308";0;29,0385585585586;1036824
"679";"17046";0;29,0302158273381;1561211
"680";"44018";0;29,0237495501979;712140
"681";"PM31451";68,5310104529617;29,0177700348432;6856375
"682";"13009";0;29,0097663062435;2103718
"683";"49011";0;29;40
"684";"41045";0;28,9965193177863;598385
"685";"06012";0;28,9963937973314;1376241
"686";"PM20834";62,5390243902439;28,993031358885;1381239
"687";"34032";0;28,9710094306671;354518
"688";"35044";0;28,9588419951168;1329054
"689";"65503";0;28,9579715178882;1040996
"690";"12010";0;28,9476622470342;298480
"691";"62014";0;28,9425124201561;542807
"692";"02021";0;28,9307282415631;843354
"693";"97076";0;28,9240153363541;3398698
"694";"PM10902";78,4261324041812;28,9170731707317;5294853
"695";"17033";0;28,8995115143057;2220349
"696";"14028";0;28,8941259233204;1402390
"697";"57009";0;28,8900869565217;978636
"698";"16033";0;28,8876058506543;438097
"699";"98030";0;28,860368183397;2116459
"700";"21014";0;28,8563904494382;1788937
"701";"82003";0;28,8227351916376;531974
"702";"11017";0;28,8210048848569;297701
"703";"61040";0;28,8166666666667;20699
"704";"13042";0;28,8094905792045;4734004
"705";"90016";0;28,7942099755842;1705424
"706";"22001";0;28,7913007109996;1891707
"707";"32034";0;28,7495640041856;632983
"708";"13058";0;28,7366585280781;976973
"709";"97072";0;28,7357357357357;71287
"710";"12521";0;28,7329768270945;756992
"711";"35048";0;28,7319211102995;1079456
"712";"62008";0;28,7221629313412;1777191
"713";"62005";0;28,7221629313412;1777191
"714";"47511";0;28,721681723419;793663
"715";"97096";0;28,7198742577716;2640455
"716";"49002";0;28,7081306462821;836797
"717";"05007";0;28,6952414275717;1371162
"718";"05014";0;28,6897516614201;1044881
"719";"14030";0;28,6814530213063;1088141
"720";"61004";0;28,6576828841442;1143877
"721";"18001";0;28,6516579406632;1187249
"722";"16017";0;28,6484918793503;426020
"723";"13700";0;28,6374738311235;5264608
"724";"32038";0;28,63010827803;745154
"725";"43017";0;28,6266991983269;3602626
"726";"38047";0;28,5984626647145;199261
"727";"17004";0;28,5981862574119;1936953
"728";"08015";0;28,5764499121265;609780
"729";"03004";0;28,5489614243323;1669802
"730";"06011";0;28,5455782312925;465111
"731";"35061";0;28,5343564701779;670767
"732";"21032";0;28,5318926455211;1228865
"733";"23005";0;28,5284071104915;1857379
"734";"79016";0;28,508273381295;2552871
"735";"13719";0;28,4837696335079;4909405
"736";"08012";0;28,4570627409744;813676
"737";"59035";0;28,4510076441974;491292
"738";"74012";0;28,4321030640669;370587
"739";"13029";0;28,427076064201;5746083
"740";"97099";0;28,4237879316359;1565933
"741";"47004";0;28,4226624956552;1608714
"742";"71022";0;28,4010025062657;795179
"743";"15005";0;28,3997905027933;409016
"744";"13036";0;28,3995115143057;1629069
"745";"53034";0;28,3978457261987;241234
"746";"15300";0;28,375;0
"747";"05024";0;28,3549067886036;1866536
"748";"07001";0;28,3458856345886;2799765
"749";"29003";0;28,3110766045549;458989
"750";"84300";0;28,300798888503;1073514
"751";"09031";0;28,2981715893108;1412464
"752";"12045";0;28,2950354609929;1097221
"753";"23004";0;28,2847682119205;588889
"754";"13727";0;28,2758499824746;5037113
"755";"06017";0;28,2588235294118;463694
"756";"05015";0;28,2519352568614;1188843
"757";"21017";0;28,247893258427;2422154
"758";"35045";0;28,2404047452896;645715
"759";"16006";0;28,235632183908;1921780
"760";"73401";0;28,2341090656478;342093
"761";"10018";0;28,2173761339846;455550
"762";"07015";0;28,2127659574468;596247
"763";"66002";0;28,1963725148239;2915281
"764";"08014";0;28,1509301509302;2042018
"765";"49014";0;28,1487660757734;1070306
"766";"63054";0;28,1391334977105;938528
"767";"PM12572";61,5247386759582;28,1376306620209;1640478
"768";"44038";0;28,1284818941504;509634
"769";"62046";0;28,1254077564335;635552
"770";"18003";0;28,121179431859;495956
"771";"03006";0;28,1134173461824;1712381
"772";"13011";0;28,1117750439367;3439577
"773";"35036";0;28,1065486725664;1093226
"774";"19004";0;28,1016590187081;383048
"775";"PM10865";76,2219512195122;28,0954703832753;3589709
"776";"12016";0;28,0878967561911;258502
"777";"44007";0;28,0714036920933;1814876
"778";"41057";0;28,0705841446453;1556718
"779";"11030";0;28,0570003562522;1155343
"780";"52013";0;28,0482806530045;405658
"781";"53025";0;28,0475859673498;536942
"782";"13038";0;28,0436147941382;3341286
"783";"65033";0;28,0243139979159;922458
"784";"63024";0;28,0063671736823;3488575
"785";"97035";0;28;0
"786";"13045";0;27,9752354377398;1185679
"787";"60008";0;27,9674711437566;2324022
"788";"65505";0;27,951668984701;469159
"789";"06041";0;27,9444444444444;249620
"790";"17023";0;27,9323098394976;676875
"791";"16058";0;27,928052047455;371273
"792";"13001";0;27,9158945117605;2026386
"793";"74006";0;27,9021246952281;877816
"794";"97005";0;27,8947920307585;488550
"795";"55037";0;27,8912061174835;1603357
"796";"84034";0;27,8783454987835;1043417
"797";"41029";0;27,8685217391304;1239347
"798";"23014";0;27,8627370156636;792249
"799";"14001";0;27,8593421973408;237141
"800";"41058";0;27,8581881533101;2193084
"801";"62078";0;27,8404542996214;994014
"802";"62007";0;27,8399134667388;994034
"803";"PM10005";75,7835482746602;27,8340885325898;1707572
"804";"18010";0;27,8205038488453;1192909
"805";"45402";0;27,8143607705779;151080
"806";"63005";0;27,8143564356436;1542820
"807";"43027";0;27,7840327533265;592222
"808";"36009";0;27,7748132337247;168043
"809";"13728";0;27,7663977551736;5095256
"810";"11008";0;27,75;20
"811";"02304";0;27,747298710352;1081291
"812";"97102";0;27,744502617801;1185217
"813";"60028";0;27,7268275620846;1965438
"814";"35002";0;27,7129403557726;622160
"815";"63006";0;27,7007762879322;1640319
"816";"65032";0;27,699201111497;505248
"817";"PM10142";90,7623693379791;27,6937282229965;3525989
"818";"23002";0;27,6772936592278;3363183
"819";"02049";0;27,6747995817358;1675511
"820";"44012";0;27,6667828511677;1318106
"821";"49022";0;27,6502257728378;1061873
"822";"07010";0;27,6228131560532;822781
"823";"17025";0;27,6070175438596;953476
"824";"44041";0;27,6064718162839;1432994
"825";"09013";0;27,6061031217117;1554964
"826";"19007";0;27,6037735849057;2468181
"827";"04023";0;27,5790396074308;305981
"828";"98003";0;27,5665385958784;413120
"829";"13005";0;27,5521708683473;1005760
"830";"23003";0;27,532319391635;124525
"831";"11037";0;27,5321229050279;950282
"832";"PM12121";84,2926829268293;27,5233449477352;5321545
"833";"02050";0;27,5194434534427;1227342
"834";"25014";0;27,4849334267694;2270441
"835";"26022";0;27,4636015325671;3247790
"836";"98029";0;27,4577978464745;2179270
"837";"02014";0;27,4435852372583;452883
"838";"34008";0;27,4417220861043;728864
"839";"39007";0;27,4388514711095;400482
"840";"16050";0;27,4359954145969;1321618
"841";"20001";0;27,4231439525967;5051404
"842";"08006";0;27,4179936305732;1440733
"843";"60014";0;27,4150943396226;4092724
"844";"33009";0;27,3935055865922;1881920
"845";"08008";0;27,3749096167751;1488769
"846";"10007";0;27,3707197763802;1097536
"847";"46017";0;27,3576642335766;1465253
"848";"44009";0;27,3262386601535;1727434
"849";"PM10861";86,1780487804878;27,3170731707317;8630942
"850";"90006";0;27,3141640042599;907133
"851";"17501";0;27,3133286810886;1196348
"852";"12005";0;27,3062434600628;1226092
"853";"97043";0;27,304499476805;591638
"854";"73402";0;27,2974287699792;365141
"855";"01015";0;27,2919548598471;2703153
"856";"16501";0;27,2919373328238;3813760
"857";"01500";0;27,2908627593739;2703153
"858";"84041";0;27,2861292665214;251961
"859";"44017";0;27,2769901853871;927184
"860";"74003";0;27,258524704245;511451
"861";"16044";0;27,2506687046236;2766142
"862";"90039";0;27,2477192982456;1548275
"863";"62011";0;27,2430801987225;2589566
"864";"62702";0;27,2430801987225;2589538
"865";"36022";0;27,2411990240502;985843
"866";"02016";0;27,2391077030324;2450636
"867";"64005";0;27,2250702247191;1470801
"868";"97020";0;27,2232940335834;3520336
"869";"43021";0;27,2154340836013;777420
"870";"PM20832";76,2442508710801;27,2121951219512;2788813
"871";"16062";0;27,2096403978577;349273
"872";"09034";0;27,2011153712095;2930964
"873";"16056";0;27,1980046047582;2370781
"874";"46014";0;27,1861757554707;2104200
"875";"44016";0;27,1802366040362;895300
"876";"21035";0;27,1748099891422;2691300
"877";"97098";0;27,1480446927374;1938078
"878";"56015";0;27,1297335203366;2198174
"879";"09023";0;27,1273551988835;2138408
"880";"91002";0;27,1203348447855;1040785
"881";"53402";0;27,0958999305073;307331
"882";"13500";0;27,0942079553385;2165870
"883";"98300";0;27,0908458057779;586698
"884";"47011";0;27,089298123697;1514884
"885";"61078";0;27,0846745976207;2405149
"886";"02036";0;27,0735447891251;1228813
"887";"60073";0;27,0512524084778;2559665
"888";"76001";0;27,0468695348024;816599
"889";"21008";0;27,0415357766143;1324383
"890";"65009";0;27,0354412786657;1078251
"891";"12003";0;27,0251133589118;458380
"892";"67002";0;27,0229459659511;979973
"893";"33013";0;27,0199091861684;932126
"894";"50006";0;27,0121696801113;986926
"895";"14736";0;27,0045359385904;1024895
"896";"97080";0;26,989838822705;680860
"897";"17309";0;26,9860481339379;833050
"898";"34015";0;26,9848484848485;1500128
"899";"PM13181";67,2686411149826;26,9783972125436;3306344
"900";"44401";0;26,9770034843206;203425
"901";"65031";0;26,9718554551772;365494
"902";"31033";0;26,9675505931612;1487320
"903";"21018";0;26,9604895104895;2207516
"904";"02005";0;26,9549581005587;3452932
"905";"46025";0;26,952820148989;1147490
"906";"35039";0;26,9495444989488;918776
"907";"32028";0;26,9448901290548;615930
"908";"63038";0;26,938752362949;1718583
"909";"13008";0;26,9370826010545;2069129
"910";"41017";0;26,9370215727209;1785420
"911";"14020";0;26,9118881118881;1449824
"912";"34006";0;26,9026178010471;797740
"913";"21030";0;26,8936911815964;1521759
"914";"68001";0;26,8881167477415;1823736
"915";"PM43011";79,4590734935562;26,8843608498781;4405443
"916";"PM10831";86,2292682926829;26,8735191637631;8496382
"917";"51028";0;26,854786661886;117000
"918";"13301";0;26,8403805496829;3601349
"919";"11013";0;26,8335659455687;201966
"920";"53036";0;26,8287599861063;474254
"921";"97082";0;26,8264910921766;656259
"922";"02003";0;26,8239804810038;2761268
"923";"33010";0;26,8060796645702;1841712
"924";"66001";0;26,8046738751308;1551437
"925";"59025";0;26,7905193447194;763040
"926";"61002";0;26,7720588235294;1585222
"927";"16057";0;26,761285386381;685001
"928";"13050";0;26,7506103941402;957503
"929";"79015";0;26,7373919308357;2153822
"930";"13035";0;26,731681786462;431372
"931";"04015";0;26,700941094458;2539654
"932";"06023";0;26,6851138353765;1483939
"933";"08010";0;26,682252922423;1358691
"934";"14027";0;26,6757798808272;1472108
"935";"07005";0;26,6741024747299;2577276
"936";"23015";0;26,6726003490401;711054
"937";"01010";0;26,6713237862382;1127729
"938";"53006";0;26,6646956521739;1547063
"939";"17034";0;26,6605024424285;811146
"940";"PM23222";57,2389411354929;26,6489028213166;1674091
"941";"90012";0;26,6479497598818;180465
"942";"60074";0;26,6438308283817;1241263
"943";"53035";0;26,6104933981932;278393
"944";"34034";0;26,6011988716502;680422
"945";"30003";0;26,5877009084556;2100436
"946";"06010";0;26,5826056584003;1958129
"947";"97101";0;26,573939134162;595108
"948";"PM10242";82,1034843205575;26,5477351916376;6612706
"949";"63031";0;26,532384341637;1384623
"950";"06022";0;26,5167832167832;985667
"951";"97100";0;26,5017114914425;1053182
"952";"44040";0;26,4958246346555;687932
"953";"06308";0;26,4813278008299;0
"954";"45008";0;26,4732267037552;309645
"955";"44011";0;26,4446378830084;1544854
"956";"61542";0;26,4412587412587;1116282
"957";"PM12391";90,1843205574913;26,4397212543554;5129710
"958";"97026";0;26,4347522679693;1315964
"959";"26017";0;26,413337964571;3433526
"960";"23033";0;26,4114748328054;636316
"961";"33001";0;26,387861876526;2986078
"962";"33500";0;26,387861876526;2986078
"963";"70018";0;26,3848558527266;547422
"964";"61034";0;26,3757632691404;1752811
"965";"06033";0;26,35394298408;1366344
"966";"16052";0;26,3533231474408;1756674
"967";"31004";0;26,3509615384615;16994
"968";"11001";0;26,3447313328681;345803
"969";"19003";0;26,3412338794005;1025144
"970";"16045";0;26,3290026748185;545969
"971";"74005";0;26,319512195122;491484
"972";"06014";0;26,3143555710793;3075812
"973";"31502";0;26,308094905792;743674
"974";"03005";0;26,3066666666667;1701597
"975";"45026";0;26,3042420027816;506949
"976";"08002";0;26,2928973277075;1309823
"977";"09009";0;26,2907504363002;2925217
"978";"84031";0;26,2801529370872;1075986
"979";"09011";0;26,2767825781524;1018348
"980";"48024";0;26,276484890587;918293
"981";"85010";0;26,274531024531;187731
"982";"14032";0;26,2736805312828;974331
"983";"63064";0;26,2703273495248;347793
"984";"47408";0;26,2621052631579;155376
"985";"65003";0;26,2556443209448;2329944
"986";"11002";0;26,2466759972008;738533
"987";"64010";0;26,2338343236631;1794183
"988";"10013";0;26,2257612880644;1671153
"989";"56029";0;26,2165450121655;740608
"990";"98002";0;26,2157690953889;269176
"991";"06034";0;26,2053941908714;0
"992";"16031";0;26,1920122887865;1130245
"993";"40019";0;26,1639458145189;386115
"994";"06036";0;26,1575064551826;475083
"995";"55013";0;26,1410211879125;1220402
"996";"63009";0;26,1192239858907;1818857
"997";"60027";0;26,1120810055866;940418
"998";"57004";0;26,1015652173913;928373
"999";"17009";0;26,0994070456924;372357
"1000";"17037";0;26,0961874781392;1793694
"1001";"32002";0;26,0959190791768;347364
"1002";"82002";0;26,092341356674;239507
"1003";"90022";0;26,0805322128852;1537780
"1004";"11035";0;26,0742936867806;1095834
"1005";"63029";0;26,0550847457627;2853385
"1006";"84032";0;26,0482806530045;994160
"1007";"11015";0;26,0446615491975;808998
"1008";"84004";0;26,0388383484955;1232645
"1009";"02001";0;26,0223074241896;2970618
"1010";"97596";0;26,0182392143108;1798770
"1011";"46012";0;26,0139033715676;1975782
"1012";"07014";0;26,0034879665155;564592
"1013";"09025";0;25,9954688044615;1212484
"1014";"PM20873";71,9968641114983;25,9937282229965;3161788
"1015";"56027";0;25,9843532684284;361765
"1016";"10015";0;25,9811188811189;1512844
"1017";"62074";0;25,9768765563856;1652815
"1018";"96001";0;25,9728412256267;1284940
"1019";"35008";0;25,9689570980119;406490
"1020";"11021";0;25,9413817166783;415880
"1021";"09005";0;25,9364968597348;1527069
"1022";"35052";0;25,9357541899441;269776
"1023";"PM21301";85,1480836236934;25,9299651567944;4943805
"1024";"10027";0;25,9238329238329;660181
"1025";"49004";0;25,8964918374436;1941817
"1026";"36007";0;25,8806956521739;973024
"1027";"79032";0;25,8784300104203;608887
"1028";"50034";0;25,8780658724597;288766
"1029";"60033";0;25,8660556926331;3386471
"1030";"02013";0;25,8633670268386;2061627
"1031";"62002";0;25,8504321683578;2055584
"1032";"02006";0;25,8312958435208;360270
"1033";"30019";0;25,8227494766225;1818318
"1034";"97027";0;25,8191450493241;1937905
"1035";"10502";0;25,8179594689029;550148
"1036";"92004";0;25,8167832167832;449848
"1037";"PM23111";83,8216649251132;25,813653779171;5963091
"1038";"02002";0;25,7995817357964;449613
"1039";"32036";0;25,7942099755842;1355584
"1040";"12039";0;25,7828970331588;944228
"1041";"34030";0;25,7522679692952;1762385
"1042";"53041";0;25,7390548992356;380335
"1043";"10022";0;25,731148696265;1618111
"1044";"06026";0;25,7310469314079;607241
"1045";"PM22211";88,1864111498258;25,7243902439024;4880271
"1046";"16061";0;25,7202472952087;696013
"1047";"36019";0;25,7141364902507;393427
"1048";"63011";0;25,708436286622;1620638
"1049";"71027";0;25,6991404011461;239618
"1050";"18004";0;25,697869367796;1519629
"1051";"10019";0;25,6977559607293;1373340
"1052";"PM11102";63,7411149825784;25,6975609756098;1591416
"1053";"60002";0;25,6885073580939;2372814
"1054";"70003";0;25,6808672499049;2225345
"1055";"64030";0;25,6796082546345;279778
"1056";"04014";0;25,6789822237713;678617
"1057";"02035";0;25,6678297278437;1023414
"1058";"49015";0;25,6530045154568;981860
"1059";"71004";0;25,6492483894059;1330569
"1060";"14034";0;25,6472435450105;1312156
"1061";"09033";0;25,6368072499129;381273
"1062";"85018";0;25,6311651179414;352078
"1063";"16500";0;25,628779181018;498194
"1064";"02041";0;25,6266991983269;2442464
"1065";"53014";0;25,6193122612018;514603
"1066";"30023";0;25,6128357167771;1506072
"1067";"38025";0;25,6050089445438;1712251
"1068";"62056";0;25,5728981908478;1342656
"1069";"29008";0;25,5672701455449;442371
"1070";"13015";0;25,5554760200429;1609828
"1071";"97024";0;25,5462829736211;888976
"1072";"12041";0;25,5321004884857;1115146
"1073";"60021";0;25,5289804469274;2449331
"1074";"62085";0;25,5028429282161;1185400
"1075";"62071";0;25,5028429282161;1185420
"1076";"21026";0;25,4827466016033;878832
"1077";"79020";0;25,4742876997915;2161952
"1078";"PM21185";74,8857540926506;25,4674329501916;1617958
"1079";"05001";0;25,4605077574048;1366100
"1080";"PM31851";83,6736328805294;25,4552420759317;6309572
"1081";"41003";0;25,4527559055118;1479089
"1082";"71006";0;25,4523979957051;1670784
"1083";"48004";0;25,4501563042723;1707052
"1084";"PM30462";39,1696273075583;25,4085684430512;1476028
"1085";"41036";0;25,3897774687065;2113206
"1086";"79028";0;25,385203195554;875373
"1087";"97094";0;25,3760029175784;989678
"1088";"07002";0;25,3701638201464;2865223
"1089";"97025";0;25,3654773384764;951710
"1090";"40023";0;25,3629732546023;536672
"1091";"90042";0;25,3333333333333;0
"1092";"48010";0;25,3320597429663;1798152
"1093";"08013";0;25,3284365162644;910011
"1094";"32006";0;25,3264736658528;1366329
"1095";"44020";0;25,3255652173913;1463054
"1096";"02065";0;25,3255489717672;315566
"1097";"79030";0;25,3239191073919;1064709
"1098";"05003";0;25,3178484107579;1979184
"1099";"32025";0;25,3149633763516;424636
"1100";"21011";0;25,2754532775453;1501272
"1101";"PM23221";64,0710553814002;25,2587948450017;3054891
"1102";"26013";0;25,2507815213616;4366319
"1103";"61003";0;25,2289114455723;2251706
"1104";"60016";0;25,2242403073699;3660636
"1105";"PM22081";82,8881922675026;25,2201323580634;4521190
"1106";"39006";0;25,1573463007989;2105135
"1107";"48502";0;25,1452397498263;900234
"1108";"12037";0;25,1275402943238;174562
"1109";"79524";0;25,1149384885764;437527
"1110";"44039";0;25,1118466898955;241951
"1111";"60017";0;25,1096751659099;4036193
"1112";"08005";0;25,105;552533
"1113";"70011";0;25,1024661340743;564009
"1114";"PM23181";77,2702890978753;25,0971786833856;3198227
"1115";"50015";0;25,0938775510204;210251
"1116";"98037";0;25,093006993007;311387
"1117";"97592";0;25,0829596412556;722371
"1118";"67008";0;25,0819729072595;1351472
"1119";"49016";0;25,0816255644321;954416
"1120";"63004";0;25,07629812787;1610501
"1121";"34004";0;25,0520251396648;690075
"1122";"63057";0;25,0445072412575;1680809
"1123";"35015";0;25,0307048150733;331196
"1124";"55409";0;25,018479776848;321291
"1125";"41054";0;24,9956246961595;670782
"1126";"79021";0;24,9812369701181;2412454
"1127";"11003";0;24,9811386657352;981030
"1128";"21005";0;24,9793778399161;1527513
"1129";"48011";0;24,9766875434934;1485756
"1130";"71021";0;24,9713672154617;731107
"1131";"03007";0;24,9658753709199;373759
"1132";"31068";0;24,9577808792742;379914
"1133";"41018";0;24,9555401180966;202053
"1134";"31003";0;24,9414021625392;537225
"1135";"35028";0;24,9389392882066;392768
"1136";"60006";0;24,9338003502627;2854998
"1137";"60702";0;24,9338003502627;2854998
"1138";"38009";0;24,9280858676208;2539034
"1139";"31001";0;24,9233729881036;475286
"1140";"46015";0;24,9172461752434;1412056
"1141";"62064";0;24,9167556029883;1605282
"1142";"21002";0;24,9126484975542;1317269
"1143";"97108";0;24,9074941451991;911042
"1144";"19013";0;24,9061953097655;868656
"1145";"46003";0;24,8934911242604;1205791
"1146";"63008";0;24,893300248139;2266011
"1147";"70503";0;24,8828733191791;1107728
"1148";"PM107231";65,1250871080139;24,8790940766551;1598680
"1149";"43013";0;24,8738236319275;3406419
"1150";"05013";0;24,8737320741518;2191285
"1151";"17003";0;24,8694589877836;228193
"1152";"50701";0;24,8663303909206;406702
"1153";"60012";0;24,8623821166608;3055046
"1154";"05006";0;24,8436733263232;1530232
"1155";"71005";0;24,8338821807538;1163915
"1156";"81011";0;24,8293889085129;1079078
"1157";"17031";0;24,8268960674157;1331255
"1158";"63012";0;24,8005647723262;1518532
"1159";"35024";0;24,7972076788831;221767
"1160";"04003";0;24,7865364492501;1814178
"1161";"13010";0;24,7825174825175;254413
"1162";"71037";0;24,7786944045911;1507086
"1163";"44005";0;24,7706618962433;1940976
"1164";"32003";0;24,7617718869899;614329
"1165";"63018";0;24,7597891566265;442435
"1166";"PM13211";63,0229965156794;24,7404181184669;3057202
"1167";"32026";0;24,7324729682595;2298649
"1168";"53018";0;24,7269230769231;486690
"1169";"35034";0;24,7222609909281;327329
"1170";"06020";0;24,7157857892895;2238662
"1171";"04018";0;24,7117462530498;1671786
"1172";"49001";0;24,7053072625698;261020
"1173";"63003";0;24,7005291005291;1726721
"1174";"13016";0;24,6919315403423;4246524
"1175";"08018";0;24,6899685424677;647529
"1176";"08001";0;24,6853854203;1211190
"1177";"79520";0;24,6808214410024;1668346
"1178";"PM12921";49,806968641115;24,6759581881533;3351798
"1179";"35023";0;24,6755430974071;157880
"1180";"29301";0;24,6702241195304;294071
"1181";"11032";0;24,6666666666667;0
"1182";"20002";0;24,6630510846746;1119097
"1183";"43033";0;24,65825446898;245599
"1184";"80006";0;24,6570820021299;2195001
"1185";"44025";0;24,6353146853147;1580203
"1186";"34018";0;24,628531566097;1152613
"1187";"59027";0;24,6283431747134;1055886
"1188";"31045";0;24,6228192602931;502749
"1189";"64029";0;24,6193638587906;1600716
"1190";"61103";0;24,599299474606;2149185
"1191";"46010";0;24,5982795698925;1342558
"1192";"16001";0;24,5974025974026;628638
"1193";"09027";0;24,5939796989849;639802
"1194";"90018";0;24,5723753051971;1896588
"1195";"PM21307";81,4940766550523;24,5707317073171;3111298
"1196";"14734";0;24,5690858339149;1788321
"1197";"PM32351";93,6565656565657;24,5559038662487;7675493
"1198";"46009";0;24,543085476025;1503232
"1199";"34014";0;24,5385420299965;354739
"1200";"14039";0;24,5335032774945;561723
"1201";"43029";0;24,5172654342518;492779
"1202";"17026";0;24,5159257962898;459732
"1203";"61010";0;24,513698630137;140221
"1204";"62037";0;24,5069173465768;2136709
"1205";"17028";0;24,5034111310592;933977
"1206";"06005";0;24,5013711151737;654268
"1207";"41047";0;24,5;2200
"1208";"90021";0;24,4975035663338;492753
"1209";"63014";0;24,4936350777935;1587655
"1210";"63013";0;24,4879943502825;1599119
"1211";"57005";0;24,4806956521739;798858
"1212";"50033";0;24,478883321403;156849
"1213";"PM22971";54,8226480836237;24,4759581881533;3420619
"1214";"33030";0;24,4708754795954;213770
"1215";"02009";0;24,4600627833973;1383044
"1216";"63002";0;24,4549310710498;1601595
"1217";"06008";0;24,4534632034632;1373820
"1218";"97073";0;24,448167539267;1670990
"1219";"02059";0;24,4472891566265;431620
"1220";"14010";0;24,4308659217877;285377
"1221";"61121";0;24,4249737670514;1103575
"1222";"41005";0;24,4203755215577;1205074
"1223";"17029";0;24,416608269096;1564359
"1224";"35051";0;24,4149755073478;790040
"1225";"90007";0;24,4013319313004;934752
"1226";"65002";0;24,400787965616;2408534
"1227";"02020";0;24,3988744284207;2013768
"1228";"04013";0;24,3938654583479;1778987
"1229";"85007";0;24,3677671281505;1778198
"1230";"PM10342";81,7592334494773;24,3599303135889;5654957
"1231";"30021";0;24,3593421973408;762799
"1232";"02015";0;24,3422795399094;2473324
"1233";"PM22392";56,2730755834204;24,3420411006618;1543812
"1234";"30027";0;24,3401953942777;1112797
"1235";"12015";0;24,3317056156261;1942727
"1236";"05005";0;24,3282208588957;220331
"1237";"61011";0;24,3187237026648;1382887
"1238";"PM12981";55,3275261324042;24,3184668989547;3281305
"1239";"63055";0;24,3157894736842;723909
"1240";"PM20851";80,5526132404181;24,3045296167247;5212735
"1241";"PM10013";68,2735191637631;24,283275261324;2980162
"1242";"PM20472";81,8436084987809;24,2810867293626;3084724
"1243";"13054";0;24,2703174049529;3358636
"1244";"35046";0;24,2611731843575;881616
"1245";"46007";0;24,2598124348732;1732140
"1246";"62012";0;24,2580989676041;1484566
"1247";"13020";0;24,2447478991597;1386777
"1248";"62006";0;24,2380952380952;1416882
"1249";"23007";0;24,2318688981869;1724678
"1250";"04006";0;24,2227256883932;2234746
"1251";"60072";0;24,222027972028;3615025
"1252";"33501";0;24,2070654074851;1862477
"1253";"90008";0;24,2061603080154;1210729
"1254";"PM10444";62,5240418118467;24,204181184669;1460532
"1255";"62003";0;24,2017075773746;1553207
"1256";"PM12851";71,8693379790941;24,2;2550047
"1257";"64009";0;24,1988078541374;1320190
"1258";"44037";0;24,1983298538622;320944
"1259";"38043";0;24,1927102129195;307551
"1260";"17024";0;24,175585869185;738067
"1261";"08003";0;24,173381294964;434677
"1262";"33031";0;24,1723776223776;1010827
"1263";"43038";0;24,1601410934744;140924
"1264";"02011";0;24,1432081432081;586060
"1265";"PM22121";83,9742160278746;24,1334494773519;4487522
"1266";"56017";0;24,1289089645587;1457579
"1267";"60007";0;24,1044880785414;3552077
"1268";"55014";0;24,0904033379694;2267901
"1269";"PM30752";82,1577847439916;24,0801114594218;4566257
"1270";"61032";0;24,0518207282913;2074409
"1271";"16002";0;24,0378874856487;383060
"1272";"66502";0;24,0331356818975;1152971
"1273";"65051";0;24,0107826086957;1746327
"1274";"62010";0;24,0078208318521;1362981
"1275";"PM40755";67,7324973876698;24,0027864855451;1486729
"1276";"35053";0;24;0
"1277";"02046";0;23,9989414255469;796737
"1278";"16049";0;23,9766908674054;1813990
"1279";"56022";0;23,975635224504;1116330
"1280";"54021";0;23,9707826086957;709674
"1281";"71007";0;23,9691866714439;1178646
"1282";"52007";0;23,9590135463703;547416
"1283";"57003";0;23,9503322840154;574721
"1284";"PM41851";82,5207244862417;23,9498432601881;5946892
"1285";"02039";0;23,9477169745556;3027065
"1286";"17001";0;23,9424485524939;1181837
"1287";"65035";0;23,9218207088256;302076
"1288";"56026";0;23,9210983663538;611384
