"";"identif";"velocidad_media";"carga_media";"intensidad_total"
"128";"PM10021";76,1612903225806;41,5356182795699;8395066
"129";"14008";0;41,4732593340061;2131198
"130";"01302";0;41,464513958964;1791070
"131";"16039";0;41,4583333333333;107
"132";"17019";0;41,4209286675639;2795646
"133";"40025";0;41,3673469387755;40
"134";"16307";0;41,3282828282828;4151820
"135";"18021";0;41,2982810920121;207739
"136";"16308";0;41,2798520013454;4402536
"137";"35017";0;41,2184300341297;491836
"138";"PM31891";88,528561827957;41,1407930107527;5651891
"139";"17045";0;41,1157469717362;3194905
"140";"16036";0;41,0940978077572;3229652
"141";"01021";0;41,0084061869536;928560
"142";"30028";0;40,9707464694015;1142100
"143";"02302";0;40,967731092437;1823046
"144";"18019";0;40,9485714285714;980505
"145";"13021";0;40,9192294694153;2113996
"146";"16014";0;40,9036063363667;2628668
"147";"51019";0;40,9008885850991;319877
"148";"PM31881";83,0819892473118;40,8894489247312;5589242
"149";"21029";0;40,8171428571429;460968
"150";"97001";0;40,7990463215259;4201963
"151";"06507";0;40,7990463215259;4202055
"152";"PM20001";100,286290322581;40,7849462365591;8477970
"153";"05708";0;40,7341005451242;2309481
"154";"PM41452";85,4225210084034;40,6921008403361;8240892
"155";"06029";0;40,684599865501;2512929
"156";"11008";0;40,6666666666667;240
"157";"PM20912";76,4663978494624;40,6451612903226;5276381
"158";"67406";0;40,6305469556244;307168
"159";"18022";0;40,5814241486068;7
"160";"PM21941";79,6905241935484;40,5389784946237;8292940
"161";"PM21081";85,1801075268817;40,5352822580645;10649388
"162";"PM20572";78,700201884253;40,521534320323;10734500
"163";"46406";0;40,4668489405332;221214
"164";"44001";0;40,3370013755158;1986066
"165";"41046";0;40,2713615023474;761026
"166";"44022";0;40,25;2514849
"167";"17010";0;40,2473082099596;2706203
"168";"22303";0;40,2329411764706;1413075
"169";"PM11301";77,5907258064516;40,1831317204301;5356102
"170";"46022";0;40,1625502584721;282329
"171";"16018";0;40,1487660757734;683414
"172";"18304";0;40,0427769985975;3911433
"173";"98004";0;40,0371000680735;608651
"174";"30008";0;40;40
"175";"22004";0;39,9831876260928;507024
"176";"11022";0;39,9577981651376;641413
"177";"06304";0;39,8340067340067;1075661
"178";"01301";0;39,7905544147844;2411437
"179";"PM10611";82,0554435483871;39,7634408602151;10761975
"180";"61083";0;39,6373109243697;2105729
"181";"45036";0;39,6;40
"182";"82019";0;39,5832201086956;807928
"183";"01303";0;39,5629205921938;1654823
"184";"16026";0;39,5227581521739;2393919
"185";"97093";0;39,4522589659991;1136174
"186";"13025";0;39,4120654396728;4473401
"187";"PM40754";56,6898521505376;39,3497983870968;3584731
"188";"09022";0;39,320107599193;2266088
"189";"PM23187";79,5803091397849;39,3051075268817;7815988
"190";"22301";0;39,2631932773109;1503594
"191";"16063";0;39,25;0
"192";"15300";0;39,25;0
"193";"84036";0;39,234375;1529317
"194";"09035";0;39,2047747141896;1391940
"195";"11005";0;39,1890161725067;1584666
"196";"10004";0;39,1610084033613;2279488
"197";"01032";0;39,1412714429869;5076326
"198";"06015";0;39,0244482173175;3894413
"199";"70401";0;39;0
"200";"05010";0;38,9996637525219;4140197
"201";"97014";0;38,9922752808989;1698980
"202";"09016";0;38,875;0
"203";"16028";0;38,8546689303905;2794360
"204";"PM20664";68,7029569892473;38,7573924731183;2584368
"205";"20007";0;38,7366116537555;244938
"206";"13018";0;38,6972353337829;2335821
"207";"16302";0;38,6959300369997;479539
"208";"18016";0;38,6708562450903;2245030
"209";"PM13202";78,3316532258064;38,6532258064516;7814367
"210";"15012";0;38,6470588235294;120
"211";"14018";0;38,6350662589195;917581
"212";"46405";0;38,6188510491916;312233
"213";"05019";0;38,6039703903096;3062312
"214";"17005";0;38,5436926215573;2594749
"215";"PM13101";69,4818548387097;38,5104166666667;4608194
"216";"14003";0;38,4774410774411;2590025
"217";"17500";0;38,4487050117726;2939809
"218";"35016";0;38,4219905850706;682416
"219";"62028";0;38,3983561643836;113768
"220";"16019";0;38,3588583362339;2481550
"221";"16009";0;38,2915824915825;411647
"222";"18008";0;38,2171428571429;4998745
"223";"16011";0;38,1864692022888;2320877
"224";"PM20852";76,6589908567558;38,181171689807;9557802
"225";"PM11981";74,1995967741936;38,0934139784946;7701223
"226";"97079";0;38,0696032279758;1843469
"227";"57019";0;38,0430474888965;444250
"228";"33011";0;38,037323470074;687054
"229";"18013";0;37,9540673211781;3673925
"230";"01020";0;37,8928692125718;596613
"231";"17007";0;37,8530006743088;2472494
"232";"PM10711";87,0396505376344;37,8481182795699;10281271
"233";"PM10341";85,25;37,8245967741936;7603118
"234";"PM20442";79,4364919354839;37,8215725806452;4990966
"235";"23001";0;37,7371163867979;1407192
"236";"02300";0;37,7315898141776;1020343
"237";"97078";0;37,7209145931405;1826544
"238";"16008";0;37,7036663303061;2351280
"239";"97004";0;37,6818801089918;730519
"240";"PM20026";75,9865591397849;37,6717069892473;5137338
"241";"51031";0;37,6702997275204;450525
"242";"PM41891";89,0635080645161;37,6619623655914;5083817
"243";"98026";0;37,6285229202037;1387264
"244";"PM41881";86,0030241935484;37,6162634408602;5042865
"245";"21013";0;37,5942857142857;4458519
"246";"44014";0;37,5791638108293;1361077
"247";"02303";0;37,5687394957983;1287419
"248";"47409";0;37,5664383561644;184211
"249";"05009";0;37,5484196368527;2356935
"250";"43032";0;37,5296495956873;708263
"251";"35021";0;37,4899125756557;464348
"252";"09009";0;37,485877605918;4278152
"253";"PM30471";75,9186827956989;37,4811827956989;4965048
"254";"PM10832";79,1233153638814;37,4326145552561;9717725
"255";"16023";0;37,4112495789828;2423176
"256";"34025";0;37,3636363636364;8298
"257";"97075";0;37,3624747814391;3968054
"258";"53406";0;37,3250773993808;155624
"259";"07013";0;37,3076923076923;40
"260";"53410";0;37,295866074479;363398
"261";"65034";0;37,1868284228769;648841
"262";"PM10612";81,9590053763441;37,1784274193548;5039869
"263";"18308";0;37,1583725622058;643941
"264";"47534";0;37,1492486338798;1297215
"265";"90041";0;37,1385339609953;810167
"266";"10029";0;37,1264367816092;267861
"267";"PM10001";76,0446908602151;37,1253360215054;7022654
"268";"31064";0;37,0577117786028;1775053
"269";"40024";0;37,0526315789474;67
"270";"06042";0;37,0306052269601;1555599
"271";"PM20441";85,3672715053764;37,0228494623656;9980995
"272";"PM104431";66,9423752635278;36,988756148981;2554093
"273";"18012";0;36,9247058823529;4558646
"274";"PM10941";85,7990591397849;36,877688172043;7439526
"275";"PM20151";86,1999327956989;36,8662634408602;9586883
"276";"19008";0;36,8111455108359;788129
"277";"05012";0;36,7771409305462;3365862
"278";"13041";0;36,7504291108823;1851204
"279";"PM10901";83,7678091397849;36,7331989247312;7384303
"280";"PM20411";84,7876344086021;36,7110215053763;9869855
"281";"49012";0;36,6899830220713;1385385
"282";"21010";0;36,6826890756303;4477529
"283";"82018";0;36,6610054347826;609118
"284";"32020";0;36,6595744680851;21118
"285";"16016";0;36,6298746518106;2216781
"286";"PM20911";82,1458333333333;36,6162634408602;7087438
"287";"90043";0;36,5890688259109;1473448
"288";"PM10472";73,619623655914;36,5692204301075;9317970
"289";"05011";0;36,549092131809;3202203
"290";"18017";0;36,5468907563025;706526
"291";"22005";0;36,516974789916;2122551
"292";"90015";0;36,509414929388;714986
"293";"70402";0;36,5;0
"294";"46037";0;36,4504967454608;1626044
"295";"97034";0;36,4444444444444;120
"296";"21020";0;36,3823133826496;4990160
"297";"14026";0;36,3529411764706;623
"298";"47406";0;36,3488453463961;218963
"299";"16010";0;36,2830696735106;2253712
"300";"15007";0;36,2610020311442;5683899
"301";"97520";0;36,2110924369748;2420127
"302";"45013";0;36,207560137457;362768
"303";"54011";0;36,1838059446532;489503
"304";"06037";0;36,1703703703704;1367164
"305";"18002";0;36,0891355533131;1348208
"306";"21019";0;36,0816806722689;4144092
"307";"13053";0;36,0236087689713;196203
"308";"05016";0;36,0131136516476;3724934
"309";"09001";0;36,0090786819099;1780419
"310";"17036";0;36,00336813742;979866
"311";"76008";0;35,9924786324786;1383365
"312";"56404";0;35,9775707384403;196238
"313";"19018";0;35,959838002025;1688037
"314";"15010";0;35,951269035533;1183133
"315";"16022";0;35,9180990899899;2145904
"316";"35047";0;35,8655010087424;564317
"317";"41044";0;35,8220628415301;674975
"318";"PM10662";78,6817876344086;35,7614247311828;9449052
"319";"06030";0;35,7350369872226;2617901
"320";"06009";0;35,7103669397934;985554
"321";"15306";0;35,6894387001477;1350148
"322";"PM20831";77,3497983870968;35,6888440860215;7031079
"323";"20003";0;35,6282352941176;4084350
"324";"15034";0;35,6006711409396;303816
"325";"53414";0;35,5912208504801;661739
"326";"13040";0;35,5538305771178;2432679
"327";"97030";0;35,551724137931;10219
"328";"14016";0;35,5403496973773;2678967
"329";"46408";0;35,5369104579631;299412
"330";"16046";0;35,5215198386012;3843205
"331";"PM12061";81,7331989247312;35,4983198924731;7140652
"332";"PM20971";85,4667338709677;35,4831989247312;7049077
"333";"PM10441";83,6881720430108;35,4700940860215;6978102
"334";"09024";0;35,4394754539341;2947068
"335";"11030";0;35,4385593220339;1321321
"336";"61099";0;35,4307814359381;264443
"337";"34019";0;35,4214156079855;1938959
"338";"06018";0;35,4033955857385;775041
"339";"PM43221";84,255376344086;35,4032258064516;4713348
"340";"13543";0;35,3519515477793;436060
"341";"35031";0;35,3500336247478;581600
"342";"09017";0;35,3482352941177;1176038
"343";"34009";0;35,3430114787306;823970
"344";"13051";0;35,330971659919;2842972
"345";"55413";0;35,315296566077;301124
"346";"16004";0;35,3082099596231;2296162
"347";"44006";0;35,3002063273728;2365313
"348";"PM10471";83,1737231182796;35,2496639784946;6965468
"349";"41010";0;35,2107643600181;1299011
"350";"09007";0;35,2038345105954;1014511
"351";"PM11168";91,9489247311828;35,1938844086022;4781144
"352";"13043";0;35,1793405114401;943994
"353";"PM10501";82,9485195154778;35,1709286675639;6959041
"354";"90037";0;35,1488178025035;775343
"355";"PM20322";84,1485215053764;35,1179435483871;7026957
"356";"16007";0;35,1109989909183;2401228
"357";"PM11108";89,158938172043;35,0934139784946;4771534
"358";"97021";0;35,0598319327731;2652281
"359";"98023";0;35,046535326087;1439964
"360";"06025";0;35,0067249495629;4080950
"361";"02017";0;34,9952941176471;2152909
"362";"02045";0;34,9865546218487;1567960
"363";"PM10141";88,1559139784946;34,9499327956989;7013007
"364";"93018";0;34,7831021437579;103375
"365";"PM20721";82,0023890784983;34,7788395904437;8788335
"366";"09018";0;34,7484031227821;1511603
"367";"97005";0;34,7356164383562;599583
"368";"15003";0;34,708561788275;2210486
"369";"26012";0;34,7056027164686;4370227
"370";"41055";0;34,6975510204082;2028952
"371";"98001";0;34,6301835486064;651739
"372";"14007";0;34,6184074457084;603289
"373";"44015";0;34,6155440414508;1352221
"374";"PM43223";62,0954301075269;34,5994623655914;1842863
"375";"05020";0;34,5358007609824;3452993
"376";"PM20742";76,226814516129;34,5211693548387;6566509
"377";"05023";0;34,5171486213853;2354726
"378";"17017";0;34,4973082099596;1550476
"379";"11019";0;34,4914170313026;1369622
"380";"13023";0;34,4885598923284;1423299
"381";"79507";0;34,4836291913215;774215
"382";"06028";0;34,4701718907988;2244812
"383";"18015";0;34,4661522272887;1675526
"384";"09002";0;34,4203093476799;2213006
"385";"PM20571";86,7971063257066;34,4054508748318;6931867
"386";"35010";0;34,4004707464694;671113
"387";"PM20471";87,5322580645161;34,3820564516129;6941082
"388";"16042";0;34,3593539703903;3526617
"389";"01007";0;34,3459986550101;2923175
"390";"35029";0;34,3429724277068;462300
"391";"85006";0;34,3015280135823;1806195
"392";"38037";0;34,2936777702243;638000
"393";"PM40751";87,2849462365591;34,2614247311828;2432145
"394";"01009";0;34,2420060585661;2880535
"395";"47407";0;34,2401100791194;199853
"396";"12017";0;34,2242888402626;705540
"397";"17013";0;34,222371967655;2383801
"398";"06024";0;34,2057834566241;3897093
"399";"90017";0;34,1533288500336;1968757
"400";"17044";0;34,1037463976945;71837
"401";"53016";0;34,057396651862;417287
"402";"32016";0;34,0285810356422;583397
"403";"41038";0;34;100
"404";"33038";0;34;0
"405";"PM10502";76,3637281292059;33,992597577389;10920320
"406";"13024";0;33,9923264736659;1182501
"407";"90034";0;33,9501515661839;783092
"408";"63043";0;33,9411764705882;20448
"409";"71003";0;33,8773488213188;1587765
"410";"21031";0;33,8473436449227;271954
"411";"18309";0;33,8439811701412;2022250
"412";"16040";0;33,8426207362378;355306
"413";"16037";0;33,8174469518356;2390063
"414";"97502";0;33,8125;60
"415";"97002";0;33,8125;80
"416";"97003";0;33,8125;20
"417";"PM40461";85,6770833333333;33,8057795698925;8876029
"418";"PM10442";76,008064516129;33,7990591397849;4183297
"419";"PM11201";82,2795698924731;33,7926747311828;8884054
"420";"67402";0;33,7799791449427;538016
"421";"55032";0;33,7423717059639;1025637
"422";"15004";0;33,7237960339943;1127904
"423";"43026";0;33,6941176470588;509820
"424";"06013";0;33,6778749159381;4209054
"425";"06021";0;33,6730050933786;2464913
"426";"10025";0;33,6575550493546;251750
"427";"02022";0;33,6168853010427;2440916
"428";"48098";0;33,6082474226804;278641
"429";"18018";0;33,6044399596367;1156639
"430";"44023";0;33,6035604245122;1833090
"431";"PM41451";72,9347899159664;33,581512605042;6443426
"432";"09019";0;33,5791596638655;2131022
"433";"96300";0;33,572157930565;221387
"434";"97521";0;33,5593277310924;1164241
"435";"98024";0;33,5521222410866;1480257
"436";"PM20662";75,4848790322581;33,5520833333333;8421290
"437";"02053";0;33,5509619320508;777220
"438";"41033";0;33,5368852459016;2608163
"439";"82004";0;33,5168081494058;560855
"440";"05018";0;33,5124411566913;2313232
"441";"21016";0;33,5026899798251;1783871
"442";"97072";0;33,5;40
"443";"06016";0;33,5;120
"444";"09036";0;33,4761264290518;710460
"445";"79018";0;33,4757347915243;1029890
"446";"17021";0;33,4755974419387;2432620
"447";"79007";0;33,4285714285714;1250959
"448";"41035";0;33,4121067031464;2228953
"449";"PM20261";87,4042409962975;33,4106361494446;6593052
"450";"15008";0;33,3870967741936;6722
"451";"83006";0;33,3799660441426;2468164
"452";"PM20321";85,1938844086021;33,375;6620180
"453";"PM33151";61,9052419354839;33,3571908602151;3803781
"454";"41040";0;33,3443799111718;559513
"455";"12007";0;33,3378196500673;3360771
"456";"79026";0;33,3205741626794;2839888
"457";"02051";0;33,2968067226891;1579990
"458";"PM10862";78,7819220430108;33,2715053763441;6507723
"459";"71023";0;33,2703366058906;1096866
"460";"63053";0;33,2642208010771;2982701
"461";"06716";0;33,25;200
"462";"02061";0;33,2048517520216;224595
"463";"02055";0;33,1944837340877;2980408
"464";"21012";0;33,1690235690236;962913
"465";"PM20231";86,6922043010753;33,1680107526882;6560901
"466";"21004";0;33,1522105973675;1513228
"467";"09010";0;33,106734006734;2091147
"468";"13022";0;33,0683501683502;871669
"469";"06039";0;33,0605245460659;574308
"470";"41041";0;33,057718579235;1533268
"471";"81012";0;33,0281833616299;1486771
"472";"10030";0;33,0094466936572;353811
"473";"97595";0;32,9783929777178;1988685
"474";"18305";0;32,9782608695652;2801632
"475";"97106";0;32,9640215198386;3034543
"476";"13049";0;32,9495289367429;588371
"477";"PM10211";88,3088037634409;32,9354838709677;6470708
"478";"54027";0;32,9296207721216;480612
"479";"PM31452";84,5468907563025;32,9031932773109;8767393
"480";"61109";0;32,869199731002;2643470
"481";"61001";0;32,8688193743693;2167878
"482";"63007";0;32,8529814941741;2015700
"483";"82021";0;32,84375;1268921
"484";"76005";0;32,8290598290598;7700
"485";"PM10401";86,3834005376344;32,786626344086;8642810
"486";"45401";0;32,7547959539588;408291
"487";"41034";0;32,7381174277726;786859
"488";"29301";0;32,7271578947368;70250
"489";"PM43151";61,4358198924731;32,7002688172043;6283794
"490";"34007";0;32,6896435776732;842499
"491";"55404";0;32,6446718419195;261165
"492";"14013";0;32,6318090114324;2790351
"493";"PM10241";90,9405241935484;32,6286962365591;6359235
"494";"71404";0;32,6194055346771;308154
"495";"13057";0;32,610096670247;3329147
"496";"10032";0;32,605749486653;1257434
"497";"02004";0;32,6016806722689;337730
"498";"PM33031";84,3195564516129;32,5994623655914;3940594
"499";"22007";0;32,5902521008403;3372337
"500";"17002";0;32,5412041708712;2304970
"501";"11004";0;32,5382857142857;1673142
"502";"45017";0;32,5063204646396;1201075
"503";"85003";0;32,4889418169445;1054648
"504";"53413";0;32,4838005096469;150889
"505";"63553";0;32,4217435207001;1443758
"506";"PM20412";79,0903897849462;32,4146505376344;6378625
"507";"17042";0;32,4094885598923;4005937
"508";"02026";0;32,3351260504202;285992
"509";"44003";0;32,300723389597;1965283
"510";"22002";0;32,2320107599193;1320043
"511";"23013";0;32,2248062015504;1325866
"512";"PM30461";76,9788900238338;32,224378617637;8264764
"513";"22304";0;32,2168067226891;3143167
"514";"35035";0;32,2071284465367;1688702
"515";"01008";0;32,2004724940938;884325
"516";"82022";0;32,1728940217391;1251471
"517";"14005";0;32,1684599865501;1693809
"518";"13031";0;32,1642544597779;3095243
"519";"97006";0;32,1576975476839;531993
"520";"01011";0;32,1573638197714;3045459
"521";"56406";0;32,1528640441684;258108
"522";"15002";0;32,1473504273504;3288206
"523";"21025";0;32,1471610660487;226947
"524";"82020";0;32,140964673913;607254
"525";"63052";0;32,1223643276875;1832174
"526";"35044";0;32,1129791526564;1519614
"527";"PM20952";71,4620295698925;32,0944220430108;5932999
"528";"PM10712";84,2809139784946;32,0917338709677;6434675
"529";"01005";0;32,0911537167844;4104855
"530";"14012";0;32,0867518493611;600207
"531";"19010";0;32,0697674418605;437147
"532";"32038";0;32,0555742674301;859983
"533";"70403";0;32,053228021978;351116
"534";"79521";0;32,0521212121212;467411
"535";"13004";0;32,0377231391041;2939544
"536";"11026";0;32,003223495702;1123626
"537";"35053";0;32;0
"538";"03004";0;31,9778076664425;4158941
"539";"46413";0;31,9722317449434;401280
"540";"13039";0;31,9641043007111;887289
"541";"13047";0;31,9477719214183;338790
"542";"17038";0;31,937100571813;682714
"543";"19002";0;31,9361344537815;1795674
"544";"PM13103";78,5147849462366;31,9096102150538;3761924
"545";"PM43001";78,5857190973392;31,8770629841698;5532789
"546";"21007";0;31,8658823529412;705992
"547";"70504";0;31,8375733855186;1315883
"548";"06034";0;31,8333333333333;0
"549";"06308";0;31,8333333333333;0
"550";"44002";0;31,8111455108359;2501947
"551";"34011";0;31,8063214525891;772885
"552";"60053";0;31,7887323943662;45407
"553";"96002";0;31,7786078098472;2404811
"554";"22008";0;31,7633613445378;3007842
"555";"63028";0;31,7495792662403;1398352
"556";"62024";0;31,7068965517241;12236
"557";"67407";0;31,6864027538726;176863
"558";"90038";0;31,6606121762529;522181
"559";"16043";0;31,6524294670846;718177
"560";"PM21231";81,6868279569892;31,6428091397849;4202738
"561";"46410";0;31,6421416234888;300923
"562";"05021";0;31,6387900355872;1798090
"563";"45016";0;31,6013675213675;770714
"564";"50030";0;31,582243633861;212541
"565";"06012";0;31,5788052649342;1594242
"566";"42023";0;31,5498974709501;1078328
"567";"97037";0;31,5225285810356;1421597
"568";"97056";0;31,4809571958207;2951868
"569";"44010";0;31,4702627939142;1608835
"570";"17016";0;31,4598049108644;2230075
"571";"87023";0;31,4439538043478;1170171
"572";"14036";0;31,4399596367306;944192
"573";"PM41801";71,4240591397849;31,4371639784946;6121399
"574";"34037";0;31,4222745625841;412250
"575";"01014";0;31,4192462987887;2542044
"576";"05004";0;31,4161234991424;4068146
"577";"21017";0;31,4159188451034;1989248
"578";"79526";0;31,3911855141783;1510986
"579";"PM20021";93,8975134408602;31,3901209677419;6359879
"580";"03006";0;31,3675184936113;4151860
"581";"49035";0;31,3533809038396;849318
"582";"21022";0;31,3465546218487;4880096
"583";"97104";0;31,321897073663;1732916
"584";"16033";0;31,3034993270525;543373
"585";"21024";0;31,3026227303295;1524469
"586";"98020";0;31,2721712538226;1253552
"587";"PM12241";83,9586693548387;31,270497311828;6223056
"588";"06043";0;31,2454175152749;462966
"589";"19011";0;31,2244346945663;3134944
"590";"09030";0;31,2150067294751;1178978
"591";"13056";0;31,2072348252606;71718
"592";"18300";0;31,1834444054718;812979
"593";"11014";0;31,1750841750842;426290
"594";"94004";0;31,1416440217391;668134
"595";"12045";0;31,1305527297389;1194876
"596";"02008";0;31,1258931609391;387115
"597";"PM10212";82,7385752688172;31,1209677419355;6155403
"598";"PM11074";65,7315188172043;31,1172715053763;1992828
"599";"01006";0;31,0711395819285;3610573
"600";"57405";0;31,0537855429942;246581
"601";"32027";0;31,0363147276395;828594
"602";"97103";0;30,9959650302623;751515
"603";"09004";0;30,9536134453782;2117373
"604";"43016";0;30,9519327731092;4117295
"605";"12039";0;30,9390928725702;836416
"606";"38010";0;30,9166666666667;13732
"607";"44503";0;30,9115927072583;1164832
"608";"35036";0;30,9048755540402;1242427
"609";"97594";0;30,8986384266263;1539359
"610";"16054";0;30,894754539341;1289091
"611";"16058";0;30,8887020847344;465114
"612";"06002";0;30,8727404193782;1089896
"613";"48504";0;30,8524813052345;1160208
"614";"20004";0;30,8517647058824;2231796
"615";"62023";0;30,8426966292135;27695
"616";"31035";0;30,8333333333333;1240
"617";"11037";0;30,8281092012133;1097314
"618";"PM33221";91,5131048387097;30,8235887096774;4148522
"619";"PM12211";87,6327284946236;30,7832661290323;6209783
"620";"47034";0;30,7772463272976;2069392
"621";"12036";0;30,7751598788287;232806
"622";"62068";0;30,7524451939292;885894
"623";"43014";0;30,7505043712172;3580198
"624";"32009";0;30,740753194351;656237
"625";"41401";0;30,7389818927229;383564
"626";"63054";0;30,7351060249074;1082577
"627";"PM10562";78,7335127860027;30,7348586810229;7718393
"628";"85004";0;30,7157894736842;2658320
"629";"20006";0;30,7144319344933;818148
"630";"97065";0;30,7030934767989;1543621
"631";"36020";0;30,6951177876408;516784
"632";"09032";0;30,6564602960969;238611
"633";"97028";0;30,6305882352941;2089889
"634";"14041";0;30,5951580363147;1407594
"635";"97528";0;30,5942857142857;827109
"636";"07010";0;30,5766644250168;938765
"637";"82003";0;30,5672554347826;689343
"638";"05017";0;30,5346334902488;503540
"639";"17022";0;30,5328172332548;2672943
"640";"56403";0;30,524991382282;161694
"641";"62076";0;30,5207624234173;2220531
"642";"49017";0;30,4964346349745;1171734
"643";"14022";0;30,4922663080027;1727082
"644";"32030";0;30,4841963685272;885577
"645";"32013";0;30,4525891055817;586482
"646";"35045";0;30,4344317417619;720969
